u,v,key,name,highway,road_class,length
104837501,104837494,0,Wellesley Avenue,residential,Local,83.27395261446844
104837501,105001939,0,Highview Street,residential,Local,111.51241396979525
104990925,104982479,0,Bossart Street,residential,Local,124.11290560643486
104990925,104925314,0,Chislett Street,residential,Local,71.98877661941236
104837506,104837520,0,Wellesley Avenue,residential,Local,70.8788288719386
104837506,104837501,0,Wellesley Avenue,residential,Local,41.3627992475058
104837506,104982479,0,Heths Avenue,residential,Local,77.63942950329904
104837506,12251990843,0,Heths Avenue,residential,Local,107.4161758551736
105001939,104982476,0,Avondale Place,residential,Local,91.6459205855106
105001939,104837501,0,Highview Street,residential,Local,111.51241396979525
105001939,105932700,0,Highview Street,residential,Local,86.89146250121797
104982479,104925347,0,Heths Avenue,residential,Local,69.77365277988997
104982479,104837506,0,Heths Avenue,residential,Local,77.63942950329904
12251990843,104837520,0,King Avenue,residential,Local,69.60217256588496
12251990843,104837506,0,Heths Avenue,residential,Local,107.41617585517359
12251990843,104982476,0,Heths Avenue,residential,Local,23.320786952104534
104837562,104837568,0,Wellesley Avenue,residential,Local,81.11399599116231
104837562,105953232,0,Heberton Street,residential,Local,92.529910076881
104837562,104837695,0,Heberton Street,residential,Local,21.08099252747837
104837786,6115243438,0,Pawnee Street,residential,Local,22.989197471070227
104837786,11581546580,0,Cohassett Street,residential,Local,166.74701190110716
104837786,105681174,0,Pawn Street,residential,Local,50.4220764002445
6115243438,104837786,0,Pawnee Street,residential,Local,22.989197471070227
11581546580,104837786,0,Cohassett Street,residential,Local,166.74701190110716
11581546580,106108536,0,Grandview Avenue,tertiary,Tertiary,111.10468228091665
11581546580,105748975,0,Grandview Avenue,tertiary,Tertiary,52.75529158863208
105681174,104837786,0,Pawn Street,residential,Local,50.4220764002445
105681174,105748975,0,Meridan Street,residential,Local,140.97843847254606
105681174,105748963,0,Meridan Street,residential,Local,168.17730202053264
517879894,105050237,0,Gilmartin Lane,residential,Local,91.72063529499405
517879894,106108536,0,Oneida Street,tertiary,Tertiary,93.84167380379031
104838028,105728380,0,South 17th Street,residential,Local,16.28483337516567
105728380,104934158,0,South 17th Street,residential,Local,32.68043227670549
104838038,104838028,0,Wrights Way,residential,Local,126.55916835890604
104838038,104866045,0,South 18th Street,residential,Local,52.245462122714784
104838038,104866041,0,South 18th Street,residential,Local,48.877941845737446
104866045,104866055,0,South 18th Street,secondary,Secondary,53.193073192891106
104866045,105994144,0,East Carson Street,primary,Primary,120.91731942371612
104866045,104838038,0,South 18th Street,residential,Local,52.245462122714784
104866045,105728386,0,East Carson Street,primary,Primary,126.91327337747002
104838050,104934164,0,South 19th Street,residential,Local,49.88966088070611
104838050,104838038,0,Wrights Way,residential,Local,120.61483985294538
104838050,105994144,0,South 19th Street,residential,Local,51.46381675909794
105994144,105174981,0,South 19th Street,residential,Local,52.59204933319953
105994144,104838050,0,South 19th Street,residential,Local,51.46381675909794
105994144,105994136,0,East Carson Street,primary,Primary,128.35358240442906
105994144,104866045,0,East Carson Street,primary,Primary,120.91731942371615
104838060,104838050,0,Wrights Way,residential,Local,128.4570512876261
104838060,105994136,0,South 20th Street,residential,Local,52.34126110696771
104838060,104934179,0,South 20th Street,residential,Local,49.07363803954398
105994136,104838060,0,South 20th Street,residential,Local,52.34126110696771
105994136,105174988,0,South 20th Street,residential,Local,52.83200683050953
105994136,105813827,0,East Carson Street,primary,Primary,116.39270324846557
105994136,105994144,0,East Carson Street,primary,Primary,128.35358240442906
105813827,104838065,0,South 21st Street,residential,Local,52.36422531399239
105813827,11816157164,0,East Carson Street,primary,Primary,101.49597079852559
105813827,105994136,0,East Carson Street,primary,Primary,116.39270324846557
105813827,105174997,0,South 21st Street,residential,Local,52.65301284682348
104838357,104838366,0,Stromberg Street,residential,Local,67.44678736218901
104838366,104838380,0,Oakley Street,residential,Local,23.109677390365192
104838366,104838357,0,Stromberg Street,residential,Local,67.44678736218901
104838366,105008901,0,Oakley Street,residential,Local,60.75786821945026
104838380,104838366,0,Oakley Street,residential,Local,23.109677390365192
104838380,104838387,0,Stromberg Street,residential,Local,332.03022904250054
104838380,104944408,0,Oakley Street,residential,Local,37.170778251432786
104944408,1027004594,0,Sumner Street,residential,Local,36.74676225133923
104944408,104838380,0,Oakley Street,residential,Local,37.170778251432786
104944408,104944419,0,Sumner Street,residential,Local,84.73337055641167
1025816708,104838387,0,Stromberg Street,residential,Local,74.29422232972166
106002230,105819011,0,Northview Street,residential,Local,31.316596315944466
106002230,104944431,0,Cobden Street,residential,Local,56.011317826939404
106002230,104838387,0,Northview Street,residential,Local,92.28807753386647
3792266303,104838689,0,Mary Street,residential,Local,94.88896135755786
3792266303,3792266305,0,South 29th Street,residential,Local,49.7805439519977
3792266303,1025816394,0,Mary Street,residential,Local,351.75320497613467
105852133,104838708,0,Steve Seventy Way,residential,Local,96.57278818596403
105852133,105852122,0,Sarah Street,residential,Local,40.92113327716472
105852133,1025864009,0,Sarah Street,residential,Local,115.53271198374102
105728402,105728393,0,South 17th Street,residential,Local,12.162671327391273
104866075,105728402,0,Larkins Way,residential,Local,126.24474555209423
104866075,104866067,0,South 18th Street,secondary,Secondary,49.89121032886846
104866075,104838963,0,South 18th Street,secondary,Secondary,49.388815456225316
105945661,104838973,0,South 19th Street,residential,Local,49.565067997454925
105945661,105852059,0,South 19th Street,residential,Local,50.22753134942915
105945661,104866075,0,Larkins Way,residential,Local,120.44325328668083
6904172087,104838978,0,Jane Street,residential,Local,110.43243359402138
6904172087,6904172088,0,Jane Street,residential,Local,10.724103366734024
6904172087,6904172091,0,South 21st Street,residential,Local,98.06543773241327
105945672,105852068,0,South 20th Street,residential,Local,49.736303805552836
105945672,104838978,0,South 20th Street,residential,Local,49.7545604575345
105945672,105945661,0,Larkins Way,residential,Local,127.8284378185712
105945682,104838995,0,South 23rd Street,residential,Local,49.380541776033716
105945682,105852078,0,South 23rd Street,residential,Local,49.96002571165699
105945682,104538530,0,Larkins Way,residential,Local,135.08245562556976
105863914,104839006,0,South 24th Street,residential,Local,49.78758626652285
105863914,105852092,0,South 24th Street,residential,Local,51.11232513758297
105863914,105945682,0,Larkins Way,residential,Local,139.05487376988722
105035320,104839015,0,South 25th Street,residential,Local,50.21773057504417
105035320,105863914,0,Larkins Way,residential,Local,101.03240541395871
105035320,105701930,0,Larkins Way,residential,Local,128.48213838540414
105035320,105035310,0,South 25th Street,residential,Local,49.63086148585262
105945693,104839033,0,South 28th Street,residential,Local,45.270351944136095
105945693,105945700,0,Larkins Way,residential,Local,99.34159803094309
105945693,105852100,0,South 28th Street,residential,Local,46.343861939137845
105945693,104821845,0,Larkins Way,residential,Local,92.00374626607733
12122902617,104839033,0,Jane Street,residential,Local,110.46033744670561
276563721,105869616,0,Blessing Street,residential,Local,103.8826031694893
276563721,339255861,0,Blessing Street,residential,Local,34.04335796454132
276563721,104839111,0,Ridgway Street,residential,Local,228.70883528753146
107515266,107515274,0,Central Avenue,residential,Local,106.30694324526067
107515266,104997915,0,"['Westborn Street', 'Grand Avenue']",residential,Local,152.9224104613729
107515266,104841655,0,Grand Avenue,residential,Local,158.30779222902234
1025937874,104841760,0,Mountain Avenue,tertiary,Tertiary,344.4973636721526
1025937874,105749724,0,Mountain Avenue,tertiary,Tertiary,63.683469532591715
1025937874,1025937886,0,,tertiary,Tertiary,40.49618855259565
104842094,104842084,0,Laughlin Avenue,residential,Local,78.45417619347414
104842094,104842113,0,Laughlin Avenue,residential,Local,192.0943095254111
104842094,105139384,0,Amanda Avenue,residential,Local,110.32126006595513
104842094,105209567,0,Amanda Avenue,residential,Local,147.41499925557278
105854316,104842084,0,Brownsville Road,secondary,Secondary,59.774006948561805
105854316,105854335,0,Minooka Street,residential,Local,190.07964071066078
105854316,105259012,0,Brownsville Road,secondary,Secondary,84.36541755533314
105139384,105139395,0,Linnview Avenue,residential,Local,359.9262118561203
105139384,105139375,0,Linnview Avenue,residential,Local,73.61410874529525
105139384,105169926,0,Amanda Avenue,residential,Local,114.82258688520346
105139384,104842094,0,Amanda Avenue,residential,Local,110.32126006595513
105209567,105041705,0,Amanda Avenue,residential,Local,57.243127155644764
105209567,105757448,0,Wynoka Street,residential,Local,167.24315907564096
105209567,104842094,0,Amanda Avenue,residential,Local,147.41499925557278
105209567,104872148,0,Wynoka Street,residential,Local,229.16241820404224
9488457473,104842113,0,Laughlin Avenue,residential,Local,67.57920911154818
104842197,105139420,0,Linnview Avenue,residential,Local,87.728294376676
104842197,107735428,0,Laughlin Extension,residential,Local,194.77975209238997
104842197,104842209,0,Laughlin Avenue,residential,Local,261.08874388041045
104842197,105139405,0,"['Laughlin Avenue', 'Earlton Street']",residential,Local,207.29868458779234
105139420,104842197,0,Linnview Avenue,residential,Local,87.72829437667599
105139420,105139405,0,Linnview Avenue,residential,Local,62.13871165827831
105139420,105169986,0,Triana Street,residential,Local,124.50066879360442
107735428,104842197,0,Laughlin Extension,residential,Local,194.77975209238997
104842209,1025938161,0,Parallel Avenue,residential,Local,17.8012274556288
104842209,105178108,0,Parallel Avenue,residential,Local,121.1686621922976
104842209,104842197,0,Laughlin Avenue,residential,Local,261.0887438804104
105139405,105139395,0,Linnview Avenue,residential,Local,252.40328945078346
105139405,105139420,0,Linnview Avenue,residential,Local,62.13871165827831
105139405,104842197,0,"['Laughlin Avenue', 'Earlton Street']",residential,Local,207.29868458779237
1025938161,104842209,0,Parallel Avenue,residential,Local,17.8012274556288
105178108,104842209,0,Parallel Avenue,residential,Local,121.1686621922976
105178108,105178096,0,Parallel Avenue,residential,Local,117.72206141548043
105178108,105169986,0,"['Triana Street', 'East Triana Street']",residential,Local,93.15894934833449
104842499,10970185374,0,First Avenue,residential,Local,161.74389705054867
104842499,105116535,0,Wood Street,secondary,Secondary,63.2949725112113
10970185374,689935165,0,First Avenue,residential,Local,66.05186343172015
10970185374,105116527,0,Market Street,residential,Local,63.434898812565145
105116535,683730009,0,Wood Street,secondary,Secondary,31.23389147067731
105116535,105116527,0,Fort Pitt Boulevard,primary,Primary,161.75727388704175
104842932,1687205804,0,First Avenue,secondary,Secondary,75.30054134911309
104842932,5312910400,0,First Avenue,secondary,Secondary,121.79156308392172
104842932,684667043,0,Ross Street,secondary,Secondary,52.6070064608793
1687205804,104842932,0,First Avenue,secondary,Secondary,75.30054134911308
1687205804,104842942,0,First Avenue,residential,Local,28.836619178477676
1687205804,1687205805,0,B Street,secondary,Secondary,60.80943235119613
5312910400,104842932,0,First Avenue,secondary,Secondary,121.79156308392172
5312910400,5312910222,0,Grant Street,primary,Primary,65.23672228850849
5312910400,4599846721,0,Grant Street,primary,Primary,66.04248381762639
684667043,684692519,0,Ross Street,secondary,Secondary,8.730174399150611
684667043,104842932,0,Ross Street,secondary,Secondary,52.60700646087929
104842942,1687205804,0,First Avenue,residential,Local,28.836619178477676
104842942,684692476,0,First Avenue,residential,Local,112.4355971400893
684692476,1687208703,0,Municipal Courts Drive,unclassified,Local,67.00949032052675
684692476,104842942,0,First Avenue,residential,Local,112.4355971400893
684692476,3298482265,0,First Avenue,residential,Local,20.211114390984292
104842985,104842992,0,Linhart Street,residential,Local,122.14846095957634
104842985,106060488,0,Steuben Street,tertiary,Tertiary,187.9155420686328
104842985,106011401,0,Steuben Street,tertiary,Tertiary,41.06008278336212
104842992,104842985,0,Linhart Street,residential,Local,122.14846095957634
104843146,104933392,0,Bailey Avenue,tertiary,Tertiary,67.09999950672804
104843146,104843160,0,Judicial Street,residential,Local,77.05282632169877
104843146,104851995,0,"['Beltzhoover Avenue', 'Bailey Avenue']",tertiary,Tertiary,267.25904472252
104843160,104843167,0,Judicial Street,residential,Local,62.301005432119474
104843160,105262547,0,Kambach Street,residential,Local,108.1746046762766
104843160,104843146,0,Judicial Street,residential,Local,77.05282632169877
